Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,State,City,Product_Category,Quantity,Unit_Price,Total_Amount,Channel
ORD-104304,2023-07-04,CUST-4663,53,Male,Northeast,Massachusetts,Springfield,Home,8,161.99,1295.92,In-Store
ORD-104305,2022-08-02,CUST-7628,41,Female,Northeast,Pennsylvania,Allentown,Electronics,5,543.39,2716.95,Online
ORD-104306,2022-03-19,CUST-3127,36,Male,West,Colorado,Denver,Sports,3,119.41,358.23,Online
ORD-104307,2023-06-22,CUST-7185,20,Female,West,California,San Diego,Clothing,2,50.36,100.72,Online
ORD-104308,2022-07-11,CUST-9458,23,Male,Midwest,Illinois,Naperville,Clothing,1,56.25,56.25,Online
ORD-104309,2023-04-15,CUST-1053,67,Female,Midwest,Ohio,Cincinnati,Electronics,2,271.01,542.02,Online
ORD-104310,2023-06-07,CUST-4029,64,Male,West,Colorado,Denver,Clothing,4,139.99,559.96,Online
ORD-104311,2022-09-27,CUST-3643,58,Female,Northeast,Pennsylvania,Philadelphia,Home,6,271.46,1628.76,In-Store
ORD-104312,2023-01-15,CUST-6980,62,Female,Midwest,Illinois,Chicago,Electronics,4,268.64,1074.56,Online
ORD-104313,2022-04-16,CUST-4907,33,Female,Northeast,Pennsylvania,Pittsburgh,Sports,8,112.84,902.72,Online
ORD-104314,2024-10-06,CUST-6075,56,Other,West,California,San Diego,Home,2,21.06,42.12,In-Store
ORD-104315,2023-05-24,CUST-2443,44,Female,Northeast,New York,Rochester,Sports,4,122.17,488.68,In-Store
ORD-104316,2023-11-05,CUST-4658,66,Other,Midwest,Illinois,Aurora,Sports,2,83.0,166.0,Online
ORD-104317,2023-05-27,CUST-6188,33,Female,West,Colorado,Colorado Springs,Clothing,4,142.77,571.08,In-Store
ORD-104318,2022-03-29,CUST-8187,28,Female,West,California,San Jose,Electronics,6,287.5,1725.0,In-Store
ORD-104319,2022-11-23,CUST-4787,21,Female,West,Washington,Tacoma,Electronics,2,423.54,847.08,Online
ORD-104320,2024-10-03,CUST-1612,23,Male,Northeast,New York,Rochester,Electronics,5,212.17,1060.85,Online
ORD-104321,2022-11-21,CUST-1608,53,Male,West,California,San Diego,Sports,8,90.74,725.92,Online
ORD-104322,2023-01-16,CUST-4507,70,Male,West,Colorado,Denver,Beauty,4,98.33,393.32,Online
ORD-104323,2024-07-14,CUST-8523,44,Male,West,California,San Jose,Home,2,217.65,435.3,Online
ORD-104324,2022-04-11,CUST-7990,41,Female,South,Texas,Austin,Beauty,5,80.89,404.45,In-Store
ORD-104325,2024-04-30,CUST-7630,63,Male,Midwest,Ohio,Cincinnati,Home,7,238.7,1670.9,In-Store
ORD-104326,2024-11-04,CUST-5462,40,Male,West,Washington,Spokane,Beauty,6,71.91,431.46,In-Store
ORD-104327,2023-07-21,CUST-6557,50,Male,Northeast,Pennsylvania,Allentown,Sports,4,121.16,484.64,Online
ORD-104328,2022-12-07,CUST-4114,66,Female,West,California,San Diego,Clothing,5,51.04,255.2,Online
ORD-104329,2023-12-21,CUST-7388,49,Female,Midwest,Illinois,Aurora,Sports,3,162.11,486.33,In-Store
ORD-104330,2022-05-27,CUST-7520,66,Male,Northeast,New York,Buffalo,Beauty,4,94.05,376.2,Online
ORD-104331,2022-01-06,CUST-4650,71,Female,Northeast,Massachusetts,Boston,Beauty,5,19.9,99.5,Online
ORD-104332,2022-01-20,CUST-9396,64,Male,South,Texas,Houston,Sports,7,198.64,1390.48,Online
ORD-104333,2024-08-05,CUST-1050,73,Female,Midwest,Michigan,Detroit,Electronics,4,120.35,481.4,Online
ORD-104334,2022-12-07,CUST-8716,68,Male,South,Texas,Dallas,Electronics,2,538.04,1076.08,Online
ORD-104335,2024-07-07,CUST-6971,41,Male,South,Georgia,Savannah,Clothing,3,89.96,269.88,In-Store
ORD-104336,2024-10-11,CUST-1052,68,Male,Northeast,Massachusetts,Worcester,Beauty,4,67.57,270.28,In-Store
ORD-104337,2023-08-05,CUST-2897,21,Female,Northeast,New York,Rochester,Beauty,7,101.09,707.63,Online
ORD-104338,2022-05-17,CUST-6617,30,Other,West,Washington,Spokane,Electronics,3,211.31,633.93,In-Store
ORD-104339,2024-02-11,CUST-8586,62,Female,Northeast,Massachusetts,Boston,Clothing,7,132.02,924.14,In-Store
ORD-104340,2023-11-04,CUST-8506,39,Female,South,Florida,Orlando,Electronics,7,356.13,2492.91,Online
ORD-104341,2023-01-05,CUST-7847,19,Male,Midwest,Michigan,Ann Arbor,Clothing,5,97.08,485.4,Online
ORD-104342,2024-06-10,CUST-7557,42,Female,Northeast,Pennsylvania,Pittsburgh,Home,1,100.77,100.77,Online
ORD-104343,2022-02-10,CUST-4161,44,Other,South,Georgia,Savannah,Home,6,49.48,296.88,In-Store
ORD-104344,2024-03-10,CUST-2981,54,Female,West,Colorado,Denver,Clothing,3,103.42,310.26,In-Store
ORD-104345,2023-03-03,CUST-1360,56,Female,South,Florida,Miami,Electronics,3,96.62,289.86,Online
ORD-104346,2023-10-25,CUST-6412,71,Male,Northeast,New York,Buffalo,Clothing,6,69.15,414.9,In-Store
ORD-104347,2024-09-20,CUST-3148,33,Male,Midwest,Ohio,Cleveland,Beauty,4,58.63,234.52,Online
ORD-104348,2024-01-29,CUST-2788,68,Male,Northeast,New York,Buffalo,Beauty,8,63.16,505.28,Online
ORD-104349,2024-09-23,CUST-6919,69,Female,Midwest,Michigan,Detroit,Clothing,5,132.49,662.45,Online
ORD-104350,2023-03-23,CUST-8666,23,Female,West,Washington,Spokane,Beauty,2,99.0,198.0,Online
ORD-104351,2023-09-19,CUST-6480,34,Female,Midwest,Michigan,Ann Arbor,Sports,5,227.5,1137.5,Online
ORD-104352,2024-12-18,CUST-3265,42,Female,West,Washington,Tacoma,Home,2,85.95,171.9,Online
ORD-104353,2024-09-24,CUST-5416,67,Female,West,Colorado,Colorado Springs,Sports,7,158.58,1110.06,Online
ORD-104354,2024-09-07,CUST-9490,45,Male,Northeast,Massachusetts,Boston,Sports,4,94.42,377.68,Online
ORD-104355,2023-08-08,CUST-1867,61,Male,South,Florida,Orlando,Home,3,148.25,444.75,Online
ORD-104356,2024-01-12,CUST-5917,35,Male,Midwest,Ohio,Cincinnati,Beauty,2,16.7,33.4,Online
ORD-104357,2024-07-31,CUST-3672,53,Male,Northeast,Massachusetts,Worcester,Electronics,4,386.02,1544.08,In-Store
ORD-104358,2024-02-21,CUST-1119,33,Male,Midwest,Michigan,Detroit,Clothing,6,70.88,425.28,In-Store
ORD-104359,2022-08-24,CUST-1304,53,Female,South,Georgia,Savannah,Beauty,8,10.05,80.4,In-Store
ORD-104360,2024-01-04,CUST-1481,24,Male,Midwest,Michigan,Ann Arbor,Clothing,6,68.15,408.9,In-Store
ORD-104361,2024-09-06,CUST-5988,67,Female,West,California,Los Angeles,Beauty,8,17.38,139.04,Online
ORD-104362,2024-04-12,CUST-7658,64,Male,West,California,San Diego,Clothing,4,118.36,473.44,Online
ORD-104363,2024-12-29,CUST-2955,33,Male,Midwest,Illinois,Naperville,Beauty,3,43.34,130.02,In-Store
ORD-104364,2024-11-22,CUST-7903,37,Male,South,Florida,Orlando,Home,5,178.77,893.85,Online
ORD-104365,2023-10-03,CUST-4686,43,Male,Midwest,Ohio,Cincinnati,Home,5,48.89,244.45,Online
ORD-104366,2024-08-10,CUST-7230,28,Male,Northeast,New York,Rochester,Clothing,4,136.06,544.24,In-Store
ORD-104367,2022-12-01,CUST-9726,18,Female,Midwest,Illinois,Aurora,Clothing,7,58.38,408.66,Online
ORD-104368,2023-12-28,CUST-7543,51,Male,West,Colorado,Denver,Electronics,2,380.61,761.22,In-Store
ORD-104369,2023-01-21,CUST-2465,68,Female,Midwest,Ohio,Columbus,Home,2,279.8,559.6,In-Store
ORD-104370,2023-11-01,CUST-9421,62,Male,Midwest,Ohio,Cleveland,Sports,7,244.49,1711.43,Online
ORD-104371,2022-12-24,CUST-8870,46,Female,Midwest,Illinois,Chicago,Clothing,6,73.85,443.1,In-Store
ORD-104372,2023-09-29,CUST-3534,19,Male,South,Florida,Orlando,Beauty,7,115.95,811.65,Online
ORD-104373,2022-12-25,CUST-6963,21,Female,South,Texas,Houston,Clothing,2,87.18,174.36,Online
ORD-104374,2024-09-24,CUST-5025,60,Male,West,Washington,Seattle,Clothing,5,100.66,503.3,Online
ORD-104375,2024-01-12,CUST-5611,45,Female,Midwest,Michigan,Detroit,Clothing,5,114.55,572.75,Online
ORD-104376,2022-12-22,CUST-8136,34,Male,Northeast,New York,Rochester,Sports,3,182.23,546.69,Online
ORD-104377,2022-08-23,CUST-5916,61,Male,South,Texas,Dallas,Home,3,116.0,348.0,In-Store
ORD-104378,2024-05-30,CUST-3054,71,Other,West,Colorado,Colorado Springs,Electronics,8,431.46,3451.68,Online
ORD-104379,2023-05-24,CUST-9303,36,Other,West,Washington,Seattle,Clothing,5,119.57,597.85,Online
ORD-104380,2023-07-14,CUST-2445,50,Female,South,Texas,Dallas,Sports,3,174.07,522.21,Online
ORD-104381,2023-12-10,CUST-6165,67,Male,South,Texas,Houston,Electronics,7,389.25,2724.75,In-Store
ORD-104382,2024-06-01,CUST-2780,24,Female,South,Georgia,Savannah,Clothing,8,36.0,288.0,Online
ORD-104383,2022-01-03,CUST-4801,25,Male,South,Florida,Orlando,Clothing,5,51.65,258.25,In-Store
ORD-104384,2022-09-19,CUST-9962,19,Female,South,Georgia,Atlanta,Electronics,3,478.79,1436.37,In-Store
ORD-104385,2023-03-08,CUST-2760,54,Male,Northeast,Massachusetts,Springfield,Beauty,4,11.66,46.64,In-Store
ORD-104386,2023-01-22,CUST-1441,72,Male,South,Georgia,Athens,Clothing,3,115.71,347.13,Online
ORD-104387,2024-03-06,CUST-3329,19,Female,South,Georgia,Savannah,Home,7,249.31,1745.17,In-Store
ORD-104388,2023-09-10,CUST-9156,41,Male,South,Georgia,Savannah,Sports,4,211.89,847.56,In-Store
ORD-104389,2023-05-13,CUST-5739,31,Male,South,Texas,Austin,Sports,6,195.23,1171.38,Online
ORD-104390,2024-12-22,CUST-4060,68,Female,Northeast,Pennsylvania,Allentown,Home,8,70.43,563.44,In-Store
ORD-104391,2024-11-09,CUST-4969,56,Male,Midwest,Illinois,Naperville,Electronics,7,497.49,3482.43,In-Store
ORD-104392,2024-12-06,CUST-5790,43,Female,Northeast,Massachusetts,Worcester,Home,7,64.06,448.42,Online
ORD-104393,2024-02-12,CUST-8663,18,Female,Midwest,Ohio,Columbus,Sports,8,102.04,816.32,Online
ORD-104394,2023-11-04,CUST-1875,68,Female,Northeast,Pennsylvania,Philadelphia,Electronics,8,237.77,1902.16,In-Store
ORD-104395,2022-09-17,CUST-1747,34,Male,Northeast,Massachusetts,Worcester,Clothing,1,100.43,100.43,In-Store
ORD-104396,2024-12-27,CUST-5118,48,Other,Midwest,Michigan,Detroit,Electronics,3,213.83,641.49,In-Store
ORD-104397,2023-07-05,CUST-1213,61,Male,Northeast,Pennsylvania,Pittsburgh,Electronics,1,116.44,116.44,Online
ORD-104398,2023-02-06,CUST-7513,49,Female,Northeast,Pennsylvania,Pittsburgh,Sports,5,233.4,1167.0,In-Store
ORD-104399,2022-06-19,CUST-7427,44,Female,South,Florida,Miami,Electronics,8,431.91,3455.28,Online
ORD-104400,2023-01-10,CUST-8257,39,Male,Midwest,Michigan,Ann Arbor,Electronics,4,108.52,434.08,In-Store
ORD-104401,2023-01-30,CUST-1187,59,Male,West,California,San Jose,Sports,4,61.05,244.2,Online
ORD-104402,2022-04-06,CUST-1973,71,Female,South,Texas,Austin,Beauty,7,88.25,617.75,Online
ORD-104403,2022-03-19,CUST-7189,19,Female,Midwest,Michigan,Ann Arbor,Clothing,2,68.71,137.42,Online
ORD-104404,2022-09-25,CUST-5926,42,Female,South,Florida,Orlando,Electronics,1,259.43,259.43,In-Store
ORD-104405,2022-05-06,CUST-8046,47,Female,Midwest,Ohio,Cleveland,Sports,3,36.65,109.95,Online
ORD-104406,2022-08-30,CUST-1644,21,Male,Northeast,Pennsylvania,Allentown,Home,8,193.78,1550.24,In-Store
ORD-104407,2024-12-27,CUST-1761,64,Male,Northeast,Massachusetts,Boston,Home,7,96.0,672.0,In-Store
ORD-104408,2024-05-27,CUST-6423,52,Female,West,Washington,Spokane,Sports,1,223.87,223.87,In-Store
ORD-104409,2023-04-06,CUST-7528,58,Male,South,Georgia,Athens,Home,8,280.87,2246.96,In-Store
ORD-104410,2022-02-12,CUST-4562,65,Female,West,Colorado,Boulder,Sports,7,92.33,646.31,Online
ORD-104411,2022-03-30,CUST-9815,18,Male,Midwest,Illinois,Aurora,Clothing,1,50.6,50.6,In-Store
ORD-104412,2022-12-23,CUST-1426,68,Male,Northeast,New York,New York,Clothing,7,143.65,1005.55,Online
ORD-104413,2023-11-23,CUST-5290,46,Male,West,Washington,Tacoma,Electronics,7,165.95,1161.65,Online
ORD-104414,2022-06-15,CUST-2705,48,Female,Midwest,Michigan,Detroit,Electronics,4,513.48,2053.92,Online
ORD-104415,2022-12-02,CUST-2470,48,Female,Midwest,Ohio,Columbus,Clothing,1,88.45,88.45,In-Store
ORD-104416,2023-06-13,CUST-1213,52,Female,West,Colorado,Denver,Electronics,3,474.47,1423.41,Online
ORD-104417,2023-09-12,CUST-5989,62,Female,Northeast,Massachusetts,Worcester,Beauty,8,23.96,191.68,Online
ORD-104418,2024-06-30,CUST-2753,62,Male,Northeast,New York,Rochester,Sports,2,241.85,483.7,In-Store
ORD-104419,2024-07-18,CUST-7808,75,Male,Midwest,Ohio,Columbus,Electronics,6,133.73,802.38,Online
ORD-104420,2023-02-18,CUST-8399,25,Male,West,California,San Diego,Sports,7,140.98,986.86,Online
ORD-104421,2024-05-08,CUST-6032,24,Male,Midwest,Ohio,Cincinnati,Home,7,173.79,1216.53,Online
ORD-104422,2024-08-13,CUST-5781,29,Male,South,Florida,Orlando,Beauty,8,88.92,711.36,In-Store
ORD-104423,2023-03-29,CUST-7126,23,Male,West,California,Los Angeles,Clothing,4,103.64,414.56,In-Store
ORD-104424,2022-03-03,CUST-2635,34,Female,Northeast,Pennsylvania,Pittsburgh,Electronics,8,487.81,3902.48,In-Store
ORD-104425,2023-12-21,CUST-2599,57,Female,West,Colorado,Colorado Springs,Clothing,3,45.19,135.57,In-Store
ORD-104426,2024-09-25,CUST-9049,27,Male,West,California,San Jose,Electronics,6,401.25,2407.5,In-Store
ORD-104427,2023-12-07,CUST-4767,32,Female,South,Texas,Dallas,Clothing,1,73.65,73.65,Online
ORD-104428,2024-11-08,CUST-2426,38,Female,West,Washington,Seattle,Clothing,1,146.0,146.0,Online
ORD-104429,2022-04-29,CUST-6756,23,Female,Midwest,Ohio,Columbus,Home,4,134.08,536.32,Online
ORD-104430,2024-12-16,CUST-2003,62,Other,West,Washington,Tacoma,Clothing,5,80.78,403.9,Online
ORD-104431,2023-06-18,CUST-2541,63,Male,West,California,Los Angeles,Sports,8,191.39,1531.12,Online
ORD-104432,2024-04-13,CUST-5686,49,Male,Midwest,Illinois,Aurora,Sports,4,187.75,751.0,Online
ORD-104433,2022-02-19,CUST-3822,55,Female,Northeast,Massachusetts,Springfield,Clothing,1,90.13,90.13,Online
ORD-104434,2024-12-13,CUST-3529,42,Male,West,California,Los Angeles,Electronics,3,235.69,707.07,Online
ORD-104435,2024-08-10,CUST-7444,43,Male,Northeast,Massachusetts,Boston,Sports,8,244.19,1953.52,In-Store
ORD-104436,2023-06-20,CUST-8661,45,Male,Midwest,Illinois,Aurora,Beauty,7,66.76,467.32,Online
ORD-104437,2022-08-24,CUST-7753,55,Male,West,Washington,Seattle,Beauty,2,37.23,74.46,In-Store
ORD-104438,2022-10-22,CUST-5867,38,Male,West,California,San Jose,Home,1,195.17,195.17,Online
ORD-104439,2024-06-19,CUST-5256,61,Male,Northeast,Massachusetts,Worcester,Beauty,5,68.81,344.05,Online
ORD-104440,2022-08-24,CUST-4700,52,Female,Northeast,New York,Buffalo,Beauty,1,64.49,64.49,In-Store
ORD-104441,2023-02-07,CUST-6736,56,Male,Midwest,Michigan,Detroit,Home,6,55.5,333.0,In-Store
ORD-104442,2022-09-01,CUST-7338,73,Male,Midwest,Ohio,Columbus,Home,2,156.42,312.84,In-Store
ORD-104443,2023-12-24,CUST-6102,44,Male,South,Texas,Houston,Sports,2,27.5,55.0,Online
ORD-104444,2024-08-05,CUST-4643,54,Female,Northeast,Pennsylvania,Philadelphia,Sports,4,236.35,945.4,Online
ORD-104445,2023-05-28,CUST-5615,53,Other,Northeast,Pennsylvania,Philadelphia,Clothing,8,79.1,632.8,Online
ORD-104446,2024-06-25,CUST-9025,62,Male,South,Florida,Tampa,Sports,6,64.77,388.62,In-Store
ORD-104447,2022-01-10,CUST-2574,61,Male,South,Florida,Tampa,Home,1,275.4,275.4,Online
ORD-104448,2023-01-29,CUST-1471,68,Female,Midwest,Illinois,Naperville,Electronics,7,193.78,1356.46,Online
ORD-104449,2024-03-07,CUST-6337,53,Female,Northeast,New York,Rochester,Sports,4,126.85,507.4,Online
ORD-104450,2022-09-17,CUST-7815,58,Male,West,California,San Jose,Electronics,3,180.9,542.7,In-Store
ORD-104451,2023-10-18,CUST-7877,29,Other,Northeast,New York,Rochester,Electronics,6,368.79,2212.74,Online
ORD-104452,2022-09-04,CUST-9612,67,Female,Northeast,New York,Rochester,Clothing,1,15.06,15.06,In-Store
ORD-104453,2024-07-23,CUST-9815,27,Female,West,Colorado,Colorado Springs,Beauty,3,96.46,289.38,In-Store
ORD-104454,2022-11-13,CUST-1837,66,Other,Northeast,Massachusetts,Boston,Electronics,2,544.8,1089.6,Online
ORD-104455,2022-12-15,CUST-3724,31,Female,West,Washington,Tacoma,Beauty,3,22.41,67.23,Online
ORD-104456,2023-12-15,CUST-2110,55,Other,Northeast,Massachusetts,Boston,Clothing,8,114.07,912.56,In-Store
ORD-104457,2022-12-08,CUST-6050,72,Female,Midwest,Michigan,Ann Arbor,Beauty,4,46.53,186.12,In-Store
ORD-104458,2023-05-02,CUST-6019,55,Male,West,California,San Jose,Sports,8,168.32,1346.56,Online
ORD-104459,2023-10-26,CUST-6753,56,Male,Midwest,Michigan,Detroit,Clothing,6,64.04,384.24,Online
ORD-104460,2023-12-15,CUST-8463,72,Other,Midwest,Ohio,Cleveland,Clothing,2,134.81,269.62,Online
ORD-104461,2022-02-24,CUST-6736,38,Other,West,Washington,Seattle,Electronics,3,372.86,1118.58,Online
ORD-104462,2022-04-27,CUST-5876,22,Male,South,Georgia,Athens,Clothing,1,40.26,40.26,Online
ORD-104463,2024-11-06,CUST-2570,35,Male,South,Georgia,Atlanta,Electronics,2,310.26,620.52,Online
ORD-104464,2023-07-27,CUST-6524,68,Female,West,Washington,Tacoma,Home,1,255.67,255.67,Online
ORD-104465,2022-12-23,CUST-7895,29,Female,West,Washington,Tacoma,Sports,1,245.41,245.41,Online
ORD-104466,2023-01-15,CUST-1350,71,Male,Northeast,Massachusetts,Worcester,Electronics,2,363.41,726.82,Online
ORD-104467,2023-03-07,CUST-6272,46,Male,Midwest,Michigan,Ann Arbor,Clothing,6,61.42,368.52,In-Store
ORD-104468,2024-02-05,CUST-7908,50,Male,South,Florida,Tampa,Electronics,1,107.17,107.17,In-Store
ORD-104469,2022-08-16,CUST-3092,67,Male,Midwest,Ohio,Cincinnati,Clothing,5,98.79,493.95,In-Store
ORD-104470,2023-08-08,CUST-8921,61,Male,Midwest,Ohio,Columbus,Sports,1,110.42,110.42,In-Store
ORD-104471,2022-10-12,CUST-6050,62,Male,West,California,San Jose,Home,8,212.95,1703.6,In-Store
ORD-104472,2023-08-12,CUST-9727,48,Female,West,Washington,Seattle,Electronics,4,233.32,933.28,Online
ORD-104473,2022-03-02,CUST-2548,72,Female,Northeast,New York,Rochester,Beauty,4,39.37,157.48,Online
ORD-104474,2022-06-14,CUST-9272,18,Female,Midwest,Illinois,Naperville,Clothing,3,41.29,123.87,Online
ORD-104475,2024-09-03,CUST-6640,47,Male,West,Colorado,Colorado Springs,Clothing,8,66.05,528.4,In-Store
ORD-104476,2024-01-08,CUST-6852,40,Male,West,Colorado,Boulder,Beauty,6,12.69,76.14,In-Store
ORD-104477,2024-02-27,CUST-5380,50,Male,Midwest,Michigan,Grand Rapids,Home,8,51.24,409.92,Online
ORD-104478,2022-04-21,CUST-3879,39,Male,West,Colorado,Boulder,Home,4,86.83,347.32,Online
ORD-104479,2024-11-09,CUST-6720,26,Female,South,Florida,Orlando,Electronics,5,500.04,2500.2,In-Store
ORD-104480,2023-09-30,CUST-7092,20,Male,West,California,Los Angeles,Beauty,1,57.01,57.01,In-Store
ORD-104481,2022-08-05,CUST-2075,51,Male,West,Colorado,Denver,Clothing,8,130.49,1043.92,Online
ORD-104482,2023-12-15,CUST-6336,54,Male,Midwest,Michigan,Ann Arbor,Electronics,4,185.38,741.52,In-Store
ORD-104483,2022-11-07,CUST-5731,22,Female,West,Washington,Tacoma,Electronics,2,335.89,671.78,In-Store
ORD-104484,2024-02-12,CUST-8233,62,Female,South,Texas,Dallas,Electronics,5,350.03,1750.15,In-Store
ORD-104485,2024-11-30,CUST-6436,56,Male,Northeast,Massachusetts,Boston,Beauty,5,61.74,308.7,In-Store
ORD-104486,2023-02-25,CUST-6009,67,Male,Midwest,Michigan,Ann Arbor,Beauty,2,53.01,106.02,In-Store
ORD-104487,2024-12-14,CUST-8872,69,Male,South,Georgia,Savannah,Sports,1,144.12,144.12,Online
ORD-104488,2024-04-28,CUST-6211,28,Female,West,Colorado,Colorado Springs,Electronics,1,522.75,522.75,Online
ORD-104489,2022-05-13,CUST-3198,44,Male,South,Georgia,Savannah,Home,1,59.18,59.18,In-Store
ORD-104490,2024-12-24,CUST-5947,39,Female,West,Washington,Tacoma,Home,6,178.28,1069.68,In-Store
ORD-104491,2022-12-16,CUST-7811,51,Male,Northeast,Massachusetts,Springfield,Clothing,8,132.02,1056.16,Online
ORD-104492,2024-12-01,CUST-4961,40,Female,South,Texas,Houston,Clothing,5,59.25,296.25,In-Store
ORD-104493,2023-02-18,CUST-3890,69,Male,Northeast,Pennsylvania,Philadelphia,Home,6,109.39,656.34,Online
ORD-104494,2022-07-28,CUST-7278,29,Female,West,Washington,Seattle,Home,2,274.91,549.82,Online
ORD-104495,2022-09-15,CUST-9426,70,Male,Midwest,Ohio,Cincinnati,Electronics,3,163.04,489.12,Online
ORD-104496,2022-03-10,CUST-3125,51,Female,Northeast,Massachusetts,Boston,Beauty,7,35.57,248.99,Online
ORD-104497,2023-03-02,CUST-4401,35,Female,Northeast,New York,Rochester,Beauty,4,37.02,148.08,Online
ORD-104498,2023-07-23,CUST-2209,63,Male,Midwest,Michigan,Ann Arbor,Beauty,1,99.27,99.27,Online
ORD-104499,2022-07-13,CUST-6898,64,Female,Northeast,Massachusetts,Springfield,Clothing,6,130.35,782.1,Online
ORD-104500,2022-09-25,CUST-4243,60,Male,South,Texas,Dallas,Home,6,67.45,404.7,Online
ORD-104501,2022-10-18,CUST-5027,39,Male,West,California,Los Angeles,Home,1,269.64,269.64,In-Store
ORD-104502,2024-01-08,CUST-4885,20,Female,Northeast,New York,New York,Sports,1,20.98,20.98,Online
ORD-104503,2024-12-23,CUST-3215,48,Male,Midwest,Illinois,Aurora,Electronics,8,69.67,557.36,Online
ORD-104504,2023-04-07,CUST-4587,39,Male,South,Florida,Miami,Sports,6,155.72,934.32,Online
ORD-104505,2022-11-12,CUST-5270,74,Male,West,Washington,Tacoma,Beauty,1,14.82,14.82,Online
ORD-104506,2024-01-07,CUST-9000,63,Female,Midwest,Michigan,Detroit,Beauty,3,54.67,164.01,Online
ORD-104507,2023-08-15,CUST-1164,37,Male,South,Texas,Houston,Beauty,6,11.71,70.26,Online
ORD-104508,2024-03-13,CUST-6685,68,Male,Northeast,Pennsylvania,Pittsburgh,Home,7,262.9,1840.3,Online
ORD-104509,2022-09-30,CUST-3683,30,Male,Midwest,Illinois,Aurora,Clothing,1,23.27,23.27,Online
ORD-104510,2022-05-12,CUST-2720,73,Male,West,Colorado,Boulder,Electronics,4,259.99,1039.96,Online
ORD-104511,2022-06-10,CUST-2489,72,Male,Midwest,Illinois,Chicago,Sports,7,45.03,315.21,In-Store
ORD-104512,2023-03-19,CUST-3584,53,Male,Northeast,Massachusetts,Boston,Clothing,5,140.54,702.7,Online
ORD-104513,2022-10-26,CUST-5280,65,Female,Midwest,Ohio,Columbus,Electronics,3,177.29,531.87,Online
ORD-104514,2022-04-25,CUST-1247,19,Male,Midwest,Ohio,Cincinnati,Sports,3,145.25,435.75,In-Store
ORD-104515,2023-06-27,CUST-4863,39,Male,West,Colorado,Denver,Clothing,6,46.08,276.48,Online
ORD-104516,2023-10-23,CUST-7236,25,Female,West,Washington,Seattle,Sports,5,225.68,1128.4,In-Store
ORD-104517,2023-07-17,CUST-7683,65,Female,West,Washington,Seattle,Sports,8,125.43,1003.44,In-Store
ORD-104518,2023-03-18,CUST-7159,22,Female,Northeast,Pennsylvania,Philadelphia,Electronics,8,71.86,574.88,Online
ORD-104519,2023-05-19,CUST-4890,42,Male,West,California,Los Angeles,Home,7,151.57,1060.99,In-Store
ORD-104520,2024-05-13,CUST-2128,49,Female,Midwest,Ohio,Columbus,Sports,3,87.04,261.12,In-Store
ORD-104521,2024-08-21,CUST-8380,73,Male,Midwest,Michigan,Grand Rapids,Clothing,3,23.64,70.92,Online
ORD-104522,2022-11-24,CUST-3715,29,Other,Midwest,Illinois,Naperville,Electronics,4,325.06,1300.24,In-Store
ORD-104523,2022-12-28,CUST-3676,31,Male,Northeast,Massachusetts,Boston,Beauty,1,94.86,94.86,In-Store
ORD-104524,2023-08-20,CUST-1694,74,Female,Northeast,Massachusetts,Worcester,Electronics,3,221.32,663.96,In-Store
ORD-104525,2023-01-15,CUST-3536,34,Female,West,Washington,Tacoma,Electronics,4,366.41,1465.64,Online
ORD-104526,2023-12-15,CUST-1566,35,Male,Midwest,Michigan,Ann Arbor,Clothing,4,101.77,407.08,Online
ORD-104527,2022-08-20,CUST-6773,30,Female,Midwest,Illinois,Naperville,Sports,8,136.95,1095.6,In-Store
ORD-104528,2024-01-18,CUST-2305,64,Female,Northeast,Massachusetts,Boston,Electronics,5,237.15,1185.75,Online
ORD-104529,2023-12-09,CUST-1969,50,Female,Midwest,Ohio,Cleveland,Clothing,4,39.56,158.24,In-Store
ORD-104530,2023-01-27,CUST-1229,18,Female,West,California,San Jose,Beauty,5,65.33,326.65,Online
ORD-104531,2024-07-23,CUST-5671,47,Female,South,Texas,Austin,Sports,2,81.84,163.68,Online
ORD-104532,2024-01-22,CUST-7239,73,Male,West,Colorado,Denver,Clothing,8,129.0,1032.0,In-Store
ORD-104533,2022-01-02,CUST-3829,39,Female,South,Georgia,Athens,Home,2,242.87,485.74,In-Store
ORD-104534,2022-05-08,CUST-7028,40,Female,Midwest,Michigan,Grand Rapids,Electronics,3,282.55,847.65,Online
ORD-104535,2024-05-11,CUST-9313,19,Female,South,Texas,Austin,Home,7,104.62,732.34,Online
ORD-104536,2023-02-15,CUST-7951,70,Male,South,Florida,Miami,Clothing,1,73.07,73.07,Online
ORD-104537,2023-04-06,CUST-3297,44,Female,South,Texas,Dallas,Electronics,4,313.15,1252.6,Online
ORD-104538,2023-06-30,CUST-4114,68,Male,Northeast,Massachusetts,Springfield,Beauty,4,81.56,326.24,Online
ORD-104539,2024-01-18,CUST-4944,64,Other,Northeast,Pennsylvania,Philadelphia,Clothing,6,37.06,222.36,In-Store
ORD-104540,2024-04-02,CUST-5516,55,Male,West,Colorado,Boulder,Electronics,7,291.07,2037.49,In-Store
ORD-104541,2024-02-20,CUST-5759,36,Male,West,Colorado,Denver,Electronics,8,590.47,4723.76,In-Store
